id,user_id,setting_id
70004660,10004660,40004660
70004661,10004661,40004661
70004662,10004662,40004662
70004663,10004663,40004663
70004664,10004664,40004664
70004665,10004665,40004665
70004666,10004666,40004666
70004667,10004667,40004667
70004668,10004668,40004668
70004669,10004669,40004669
70004670,10004670,40004670
70004671,10004671,40004671
70004672,10004672,40004672
70004673,10004673,40004673
70004674,10004674,40004674
70004675,10004675,40004675
70004676,10004676,40004676
70004677,10004677,40004677
70004678,10004678,40004678
70004679,10004679,40004679
70004680,10004680,40004680
70004681,10004681,40004681
70004682,10004682,40004682
70004683,10004683,40004683
70004684,10004684,40004684
70004685,10004685,40004685
70004686,10004686,40004686
70004687,10004687,40004687
70004688,10004688,40004688
70004689,10004689,40004689
70004690,10004690,40004690
70004691,10004691,40004691
70004692,10004692,40004692
70004693,10004693,40004693
70004694,10004694,40004694
70004695,10004695,40004695
70004696,10004696,40004696
70004697,10004697,40004697
70004698,10004698,40004698
70004699,10004699,40004699
70004700,10004700,40004700
70004701,10004701,40004701
70004702,10004702,40004702
70004703,10004703,40004703
70004704,10004704,40004704
70004705,10004705,40004705
70004706,10004706,40004706
70004707,10004707,40004707
70004708,10004708,40004708
70004709,10004709,40004709
70004710,10004710,40004710
70004711,10004711,40004711
70004712,10004712,40004712
70004713,10004713,40004713
70004714,10004714,40004714
70004715,10004715,40004715
70004716,10004716,40004716
70004717,10004717,40004717
70004718,10004718,40004718
70004719,10004719,40004719
70004720,10004720,40004720
70004721,10004721,40004721
70004722,10004722,40004722
70004723,10004723,40004723
70004724,10004724,40004724
70004725,10004725,40004725
70004726,10004726,40004726
70004727,10004727,40004727
70004728,10004728,40004728
70004729,10004729,40004729
70004730,10004730,40004730
70004731,10004731,40004731
70004732,10004732,40004732
70004733,10004733,40004733
70004734,10004734,40004734
70004735,10004735,40004735
70004736,10004736,40004736
70004737,10004737,40004737
70004738,10004738,40004738
70004739,10004739,40004739
70004740,10004740,40004740
70004741,10004741,40004741
70004742,10004742,40004742
70004743,10004743,40004743
70004744,10004744,40004744
70004745,10004745,40004745
70004746,10004746,40004746
70004747,10004747,40004747
70004748,10004748,40004748
70004749,10004749,40004749
70004750,10004750,40004750
70004751,10004751,40004751
70004752,10004752,40004752
70004753,10004753,40004753
70004754,10004754,40004754
70004755,10004755,40004755
70004756,10004756,40004756
70004757,10004757,40004757
70004758,10004758,40004758
70004759,10004759,40004759
70004760,10004760,40004760
70004761,10004761,40004761
70004762,10004762,40004762
70004763,10004763,40004763
70004764,10004764,40004764
70004765,10004765,40004765
70004766,10004766,40004766
70004767,10004767,40004767
70004768,10004768,40004768
70004769,10004769,40004769
70004770,10004770,40004770
70004771,10004771,40004771
70004772,10004772,40004772
70004773,10004773,40004773
70004774,10004774,40004774
70004775,10004775,40004775
70004776,10004776,40004776
70004777,10004777,40004777
70004778,10004778,40004778
70004779,10004779,40004779
70004780,10004780,40004780
70004781,10004781,40004781
70004782,10004782,40004782
70004783,10004783,40004783
70004784,10004784,40004784
70004785,10004785,40004785
70004786,10004786,40004786
70004787,10004787,40004787
70004788,10004788,40004788
70004789,10004789,40004789
70004790,10004790,40004790
70004791,10004791,40004791
70004792,10004792,40004792
70004793,10004793,40004793
70004794,10004794,40004794
70004795,10004795,40004795
70004796,10004796,40004796
70004797,10004797,40004797
70004798,10004798,40004798
70004799,10004799,40004799
70004800,10004800,40004800
70004801,10004801,40004801
70004802,10004802,40004802
70004803,10004803,40004803
70004804,10004804,40004804
70004805,10004805,40004805
70004806,10004806,40004806
70004807,10004807,40004807
70004808,10004808,40004808
70004809,10004809,40004809
70004810,10004810,40004810
70004811,10004811,40004811
70004812,10004812,40004812
70004813,10004813,40004813
70004814,10004814,40004814
70004815,10004815,40004815
70004816,10004816,40004816
70004817,10004817,40004817
70004818,10004818,40004818
70004819,10004819,40004819
70004820,10004820,40004820
70004821,10004821,40004821
70004822,10004822,40004822
70004823,10004823,40004823
70004824,10004824,40004824
70004825,10004825,40004825
70004826,10004826,40004826
70004827,10004827,40004827
70004828,10004828,40004828
70004829,10004829,40004829
70004830,10004830,40004830
70004831,10004831,40004831
70004832,10004832,40004832
70004833,10004833,40004833
70004834,10004834,40004834
70004835,10004835,40004835
70004836,10004836,40004836
70004837,10004837,40004837
70004838,10004838,40004838
70004839,10004839,40004839
70004840,10004840,40004840
70004841,10004841,40004841
70004842,10004842,40004842
70004843,10004843,40004843
70004844,10004844,40004844
70004845,10004845,40004845
70004846,10004846,40004846
70004847,10004847,40004847
70004848,10004848,40004848
70004849,10004849,40004849
70004850,10004850,40004850
70004851,10004851,40004851
70004852,10004852,40004852
70004853,10004853,40004853
70004854,10004854,40004854
70004855,10004855,40004855
70004856,10004856,40004856
70004857,10004857,40004857
70004858,10004858,40004858
70004859,10004859,40004859
70004860,10004860,40004860
70004861,10004861,40004861
70004862,10004862,40004862
70004863,10004863,40004863
70004864,10004864,40004864
70004865,10004865,40004865
70004866,10004866,40004866
70004867,10004867,40004867
70004868,10004868,40004868
70004869,10004869,40004869
70004870,10004870,40004870
70004871,10004871,40004871
70004872,10004872,40004872
70004873,10004873,40004873
70004874,10004874,40004874
70004875,10004875,40004875
70004876,10004876,40004876
70004877,10004877,40004877
70004878,10004878,40004878
70004879,10004879,40004879
70004880,10004880,40004880
70004881,10004881,40004881
70004882,10004882,40004882
70004883,10004883,40004883
70004884,10004884,40004884
70004885,10004885,40004885
70004886,10004886,40004886
70004887,10004887,40004887
70004888,10004888,40004888
70004889,10004889,40004889
70004890,10004890,40004890
70004891,10004891,40004891
70004892,10004892,40004892
70004893,10004893,40004893
70004894,10004894,40004894
70004895,10004895,40004895
70004896,10004896,40004896
70004897,10004897,40004897
70004898,10004898,40004898
70004899,10004899,40004899
70004900,10004900,40004900
70004901,10004901,40004901
70004902,10004902,40004902
70004903,10004903,40004903
70004904,10004904,40004904
70004905,10004905,40004905
70004906,10004906,40004906
70004907,10004907,40004907
70004908,10004908,40004908
70004909,10004909,40004909
70004910,10004910,40004910
70004911,10004911,40004911
70004912,10004912,40004912
70004913,10004913,40004913
70004914,10004914,40004914
70004915,10004915,40004915
70004916,10004916,40004916
70004917,10004917,40004917
70004918,10004918,40004918
70004919,10004919,40004919
70004920,10004920,40004920
70004921,10004921,40004921
70004922,10004922,40004922
70004923,10004923,40004923
70004924,10004924,40004924
70004925,10004925,40004925
70004926,10004926,40004926
70004927,10004927,40004927
70004928,10004928,40004928
70004929,10004929,40004929
70004930,10004930,40004930
70004931,10004931,40004931
70004932,10004932,40004932
70004933,10004933,40004933
70004934,10004934,40004934
70004935,10004935,40004935
70004936,10004936,40004936
70004937,10004937,40004937
70004938,10004938,40004938
70004939,10004939,40004939
70004940,10004940,40004940
70004941,10004941,40004941
70004942,10004942,40004942
70004943,10004943,40004943
70004944,10004944,40004944
70004945,10004945,40004945
70004946,10004946,40004946
70004947,10004947,40004947
70004948,10004948,40004948
70004949,10004949,40004949
70004950,10004950,40004950
70004951,10004951,40004951
70004952,10004952,40004952
70004953,10004953,40004953
70004954,10004954,40004954
70004955,10004955,40004955
70004956,10004956,40004956
70004957,10004957,40004957
70004958,10004958,40004958
70004959,10004959,40004959
70004960,10004960,40004960
70004961,10004961,40004961
70004962,10004962,40004962
70004963,10004963,40004963
70004964,10004964,40004964
70004965,10004965,40004965
70004966,10004966,40004966
70004967,10004967,40004967
70004968,10004968,40004968
70004969,10004969,40004969
70004970,10004970,40004970
70004971,10004971,40004971
70004972,10004972,40004972
70004973,10004973,40004973
70004974,10004974,40004974
70004975,10004975,40004975
70004976,10004976,40004976
70004977,10004977,40004977
70004978,10004978,40004978
70004979,10004979,40004979
70004980,10004980,40004980
70004981,10004981,40004981
70004982,10004982,40004982
70004983,10004983,40004983
70004984,10004984,40004984
70004985,10004985,40004985
70004986,10004986,40004986
70004987,10004987,40004987
70004988,10004988,40004988
70004989,10004989,40004989
70004990,10004990,40004990
70004991,10004991,40004991
70004992,10004992,40004992
70004993,10004993,40004993
70004994,10004994,40004994
70004995,10004995,40004995
70004996,10004996,40004996
70004997,10004997,40004997
70004998,10004998,40004998
70004999,10004999,40004999
70005000,10005000,40005000
